Id,Complete Name,Department,Employement Status,Location,% terminated,Age,Birthdate,Gender,Hire Date,Jobtitle,Location City,Location State,Termdate
06-8259602,Collette Trainer,Legal,Active,Remote,0,54,12-04-1968,Female,30-08-2015,Senior Cost Accountant,Evanston,Illinois,
59-9275046,Etti MacGuffog,Marketing,Active,Remote,0,46,8/23/1976,Female,01-08-2002,Accounting Assistant II,Peoria,Illinois,
77-3784278,Douglas Cardillo,Marketing,Active,Remote,0,53,08-04-1969,Female,05-10-2008,Cost Accountant,Peoria,Illinois,
99-1179986,Andonis Boykett,Marketing,Active,Remote,0,55,07-09-1967,Female,19-08-2012,Staff Accountant I,Peoria,Illinois,
96-8212600,Zelda Tythacott,Marketing,Active,Remote,0,22,06-09-2000,Female,07-01-2014,Senior Cost Accountant,Schaumburg,Illinois,
37-6149602,Tani Twyford,Product Management,Active,Remote,0,48,8/27/1974,Female,13-04-2004,Senior Cost Accountant,Springfield,Illinois,
70-5634241,Rafaelita Anstis,Product Management,Active,Remote,0,37,5/30/1985,Female,13-10-2014,Senior Cost Accountant,Springfield,Illinois,
19-1115071,Ashla Gately,Product Management,Active,Remote,0,22,07-12-2000,Female,02-12-2010,Staff Accountant I,Springfield,Illinois,
32-7677349,Tamqrah Goldin,Product Management,Active,Remote,0,37,03-01-1985,Female,09-05-2004,Research Assistant II,Chicago,Illinois,
48-0229104,Diandra Freezer,Product Management,Active,Remote,0,55,09-09-1967,Female,13-04-2009,Research Assistant II,Chicago,Illinois,
51-5008634,Tan Arnall,Research and Development,Active,Remote,0,46,3/16/1976,Female,17-08-2013,Business Analyst,Rockford,Illinois,
94-6944440,Vivian Brew,Research and Development,Active,Remote,0,37,2/13/1985,Female,25-04-2001,Administrative Assistant II,Chicago,Illinois,
41-1933297,Trixie Welford,Research and Development,Active,Remote,0,45,9/14/1977,Female,11-12-2008,Data Coordiator,Chicago,Illinois,
83-7869391,Jeromy Adamsky,Research and Development,Active,Remote,0,47,04-11-1975,Female,22-09-2007,Data Visualization Specialist,Chicago,Illinois,
67-9333155,Ezekiel Janway,Research and Development,Active,Remote,0,51,09-02-1971,Female,29-12-2002,Developer I,Chicago,Illinois,
19-6720725,Lindsey Merrington,Research and Development,Active,Remote,0,43,6/28/1979,Female,19-03-2011,Developer IV,Chicago,Illinois,
77-0333654,Aubrette Knightsbridge,Research and Development,Active,Remote,0,21,10/14/2001,Female,12-04-2003,Programmer I,Chicago,Illinois,
20-5014922,Clerc Cauley,Research and Development,Terminated,Remote,0,32,12/13/1990,Female,16-09-2006,Programmer III,Chicago,Illinois,
41-6296412,Billi Quadrio,Research and Development,Terminated,Remote,0,40,12/21/1982,Female,11-12-2010,Software Consultant,Chicago,Illinois,
47-5632682,Sid Battyll,Research and Development,Active,Remote,0,31,08-09-1991,Female,01-09-2009,Software Test Engineer IV,Chicago,Illinois,
82-2336472,Benton Osmon,Research and Development,Active,Remote,0,35,4/26/1987,Female,20-07-2013,Systems Administrator I,Chicago,Illinois,
47-2549986,Carolin Codeman,Sales,Active,Remote,0,53,7/29/1969,Female,08-09-2004,Systems Administrator III,Chicago,Illinois,
71-9261256,Kandy Bonnor,Sales,Active,Remote,0,48,6/19/1974,Female,19-08-2006,Computer Systems Analyst IV,Decatur,Illinois,
52-0223470,Alberta Kobelt,Sales,Active,Remote,0,32,4/29/1990,Female,20-09-2003,Programmer II,Naperville,Illinois,
86-8332731,Charlotte Drinan,Sales,Active,Remote,0,43,7/15/1979,Female,26-02-2014,Developer I,Peoria,Illinois,
45-1745602,Andros Watmore,Sales,Active,Remote,0,33,2/16/1989,Female,22-11-2002,Programmer Analyst I,Peoria,Illinois,
31-6774912,Manolo Leason,Sales,Active,Remote,0,25,01-03-1997,Female,22-03-2005,Programmer Analyst II,Peoria,Illinois,
29-0123891,Erhard Mapstone,Sales,Active,Remote,0,34,1/13/1988,Female,18-05-2004,Data Coordiator,Rockford,Illinois,
62-0766073,Ollie Lande,Sales,Active,Remote,0,34,12-12-1988,Female,27-05-2008,Business Systems Development Analyst,Schaumburg,Illinois,
38-2838908,Currey Dobrowolny,Sales,Active,Remote,0,57,11/21/1965,Female,14-07-2018,Data Coordiator,Schaumburg,Illinois,
15-5902964,Dalton Bithell,Sales,Active,Remote,0,36,02-08-1986,Female,12-08-2019,Software Engineer III,Schaumburg,Illinois,
05-6775716,Cleve Tirrey,Sales,Terminated,Remote,0,49,03-05-1973,Female,18-04-2013,Chief Design Engineer,Springfield,Illinois,
33-0832872,Terrel Bartocci,Services,Active,Remote,0,37,2/25/1985,Female,20-11-2006,Design Engineer,Springfield,Illinois,
09-6752952,Alethea Draper,Services,Active,Remote,0,42,5/18/1980,Female,07-09-2002,Electrical Engineer,Springfield,Illinois,
07-8966029,Emylee MacNab,Services,Active,Remote,0,49,02-02-1973,Female,05-11-2004,Software Consultant,Springfield,Illinois,
55-8710530,Zahara Carse,Services,Active,Remote,0,54,10/21/1968,Female,25-12-2013,Human Resources Analyst,Carol Stream,Illinois,
88-2722143,Guinna Ofer,Services,Active,Remote,0,47,04-04-1975,Female,22-03-2002,Senior Recruiter,Carol Stream,Illinois,
67-2139011,Jeromy Cowin,Services,Active,Remote,0,53,10-05-1969,Female,29-09-2011,Senior Recruiter,Carol Stream,Illinois,
38-8484799,Uriel Boanas,Services,Active,Remote,0,30,09-04-1992,Female,16-05-2015,HR Manager,Chicago,Illinois,
05-1482670,Heather Merlin,Services,Active,Remote,0,33,2/21/1989,Female,08-11-2003,Human Resources Analyst,Chicago,Illinois,
06-5977037,Blinnie Abrahams,Services,Terminated,Remote,0,50,04-02-1972,Female,24-01-2013,Human Resources Analyst,Chicago,Illinois,
25-6193340,Birgitta O'Neary,Services,Active,Remote,0,41,03-06-1981,Female,24-10-2018,Human Resources Analyst II,Chicago,Illinois,
56-6624140,Anestassia Knappen,Services,Active,Remote,0,27,7/31/1995,Female,25-04-2008,Senior Recruiter,Chicago,Illinois,
89-0771523,Michaelina Muzzullo,Services,Terminated,Remote,0,20,7/24/2002,Female,15-09-2015,Senior Recruiter,Chicago,Illinois,
83-7588991,Stephanie Dumpleton,Services,Active,Remote,0,45,07-05-1977,Female,27-12-2017,Senior Recruiter,Chicago,Illinois,
70-3656839,Kerrie Sapena,Services,Active,Remote,0,45,05-09-1977,Female,17-06-2016,Senior Recruiter,Peoria,Illinois,
53-5776638,Matti Yousef,Support,Active,Remote,0,25,11-01-1997,Female,28-09-2012,Human Resources Analyst II,Rockford,Illinois,
04-9686684,Evvie Longforth,Support,Active,Remote,0,46,10/14/1976,Female,15-05-2002,Human Resources Analyst,Springfield,Illinois,
21-1923525,Courtenay Gallaccio,Support,Active,Remote,0,38,5/29/1984,Female,19-04-2004,Human Resources Analyst II,Springfield,Illinois,
39-1201086,Gib Krimmer,Support,Active,Remote,0,42,9/18/1980,Female,20-08-2002,Project Manager,Peoria,Illinois,
21-5698747,Rosene Gorst,Support,Active,Remote,0,41,8/22/1981,Female,01-08-2011,Quality Control Specialist,Peoria,Illinois,
62-0186998,Hedda Brunning,Support,Active,Remote,0,39,07-01-1983,Female,06-05-2002,Quality Control Specialist,Chicago,Illinois,
82-5283859,Forester Chapple,Training,Active,Remote,0,20,06-09-2002,Female,26-07-2019,Quality Control Specialist,Chicago,Illinois,
62-1154805,Luelle Duff,Training,Active,Remote,0,50,2/21/1972,Female,11-10-2012,Research Assistant I,Chicago,Illinois,
51-3533026,Cathyleen Brahan,Training,Active,Remote,0,45,02-10-1977,Female,03-05-2018,Research Assistant I,Chicago,Illinois,
71-6602329,Ernesto Swash,Training,Active,Remote,0,20,04-02-2002,Female,01-09-2006,Operator,Rockford,Illinois,
55-0278175,May Foltin,Training,Active,Remote,0,26,1/20/1996,Female,30-03-2017,Operator,Rockford,Illinois,
87-8290158,Mikkel Hydes,Training,Active,Remote,0,27,09-01-1995,Female,12-07-2016,Operator,Springfield,Illinois,
12-8782837,Elane Pheasey,Accounting,Active,Remote,0,52,8/13/1970,Female,05-04-2020,VP Quality Control,Springfield,Illinois,
74-7066274,Dasha Frewer,Accounting,Active,Remote,0,46,5/26/1976,Female,08-03-2010,Account Manager,Peoria,Illinois,
24-4890709,Randolf Rawlingson,Accounting,Active,Remote,0,41,1/22/1981,Female,09-06-2002,Account Executive,Springfield,Illinois,
12-6230100,Manfred Lucks,Accounting,Active,Remote,0,52,12/20/1970,Female,04-11-2005,Account Executive,Springfield,Illinois,
98-5779601,Allie Deverick,Accounting,Terminated,Remote,0,41,10-03-1981,Female,25-12-2014,Account Manager,Springfield,Illinois,
33-7256568,Dean Jouandet,Accounting,Active,Remote,0,47,1/24/1975,Female,19-04-2002,Service Tech II,Chicago,Illinois,
47-0159378,Brannon Asee,Accounting,Active,Remote,0,23,8/21/1999,Female,16-06-2003,Service Tech II,Chicago,Illinois,
18-4977967,Konrad Isles,Accounting,Active,Remote,0,55,10/13/1967,Female,31-01-2003,Desktop Support Technician,Carol Stream,Illinois,
75-8729714,Zena Siemianowicz,Accounting,Active,Remote,0,24,7/27/1998,Female,26-01-2012,Help Desk Technician,East Saint Louis,Illinois,
66-4350074,Misty Sharma,Accounting,Active,Remote,0,55,5/18/1967,Female,20-04-2004,Automation Specialist I,Peoria,Illinois,
85-0150531,Brinna Kynge,Accounting,Active,Remote,0,45,4/16/1977,Female,03-03-2018,Help Desk Operator,Peoria,Illinois,
64-8905657,Hyacinthie O'Cannan,Accounting,Active,Remote,0,34,01-10-1988,Female,31-10-2007,Help Desk Technician,Peoria,Illinois,
28-5439484,Tami Affleck,Accounting,Active,Remote,0,25,01-08-1997,Female,07-08-2008,Help Desk Technician,Peoria,Illinois,
78-4850392,Horton Satchell,Accounting,Terminated,Remote,0,31,3/27/1991,Female,17-12-2010,Desktop Support Technician,Springfield,Illinois,
15-0286355,Joseito Tunniclisse,Business Development,Active,Remote,0,28,3/13/1994,Female,22-12-2017,Administrative Assistant I,Champaign,Illinois,
97-1768799,Traci Ackroyd,Business Development,Active,Remote,0,47,10/19/1975,Female,04-01-2006,Content Developer III,Champaign,Illinois,
81-3407618,Luise Dumphry,Business Development,Active,Remote,0,55,10/17/1967,Female,06-07-2020,Senior Trainer,Peoria,Illinois,
91-4018219,Maggi Macguire,Business Development,Active,Remote,0,56,4/24/1966,Female,11-01-2015,Trainer I,Peoria,Illinois,
58-9708411,Kary Vaszoly,Business Development,Active,Remote,0,53,5/31/1969,Female,09-09-2006,Content Developer II,Springfield,Illinois,
16-2027680,Cullie Golling,Engineering,Active,Remote,0,56,7/25/1966,Female,18-11-2002,Financial Advisor,Evansville,Indiana,
81-3643858,Stanleigh Reidshaw,Engineering,Terminated,Remote,0,55,01-02-1967,Female,05-06-2001,Staff Accountant I,Evansville,Indiana,
45-6929376,Fleur Freer,Engineering,Active,Remote,0,56,06-02-1966,Female,12-02-2003,Staff Accountant III,Evansville,Indiana,
48-4337822,Betteanne Rowett,Engineering,Active,Remote,0,47,11/27/1975,Female,13-09-2007,Accounting Assistant III,Fort Wayne,Indiana,
37-8455370,Hastie Muzzi,Engineering,Active,Remote,0,43,8/28/1979,Female,25-03-2004,Administrative Officer,Fort Wayne,Indiana,
83-1833573,Jolie Ottosen,Engineering,Active,Remote,0,54,6/16/1968,Female,08-05-2013,Budget/Accounting Analyst II,Fort Wayne,Indiana,
16-0965546,Georgeanna Jinkinson,Engineering,Active,Remote,0,25,12-09-1997,Female,01-10-2004,Staff Accountant I,Fort Wayne,Indiana,
66-6066149,Mikol Bridgland,Engineering,Active,Remote,0,25,9/23/1997,Female,03-05-2019,Accounting Assistant III,Indianapolis,Indiana,
30-2949473,Hildy Teese,Engineering,Active,Remote,0,45,03-06-1977,Female,02-11-2003,Accountant IV,South Bend,Indiana,
75-1402513,Ariadne Blas,Engineering,Active,Remote,0,35,04-06-1987,Female,10-12-2015,Cost Accountant,Terre Haute,Indiana,
06-7362110,Adriana O'Dogherty,Engineering,Active,Remote,0,26,8/24/1996,Female,07-10-2013,Senior Cost Accountant,Terre Haute,Indiana,
16-4613364,Gayler Rawnsley,Human Resources,Active,Remote,0,34,5/25/1988,Female,29-11-2005,Business Analyst,Evansville,Indiana,
67-0391838,Franklin Wellbelove,Human Resources,Active,Remote,0,24,4/13/1998,Female,16-09-2007,Research Assistant I,Evansville,Indiana,
55-1387946,Rani Anfrey,Legal,Active,Remote,0,20,01-08-2002,Female,22-02-2009,Research Assistant II,Evansville,Indiana,
84-6095389,Janna Gorling,Marketing,Active,Remote,0,34,01-07-1988,Female,01-03-2011,Research Assistant II,Fort Wayne,Indiana,
91-1290550,Rozele Arkley,Product Management,Active,Remote,0,51,8/28/1971,Female,02-10-2019,Research Assistant II,Fort Wayne,Indiana,
19-8784318,Maybelle Pallister,Product Management,Active,Remote,0,29,5/22/1993,Female,13-12-2008,Research Assistant II,Indianapolis,Indiana,
85-3654705,Elfrieda Pedroli,Sales,Terminated,Remote,0,32,02-02-1990,Female,01-01-2017,Research Assistant II,Indianapolis,Indiana,
73-8075376,Grace Franklen,Sales,Terminated,Remote,0,40,12-08-1982,Female,09-04-2015,Business Analyst,Jeffersonville,Indiana,
10-9343325,Devonne Prinne,Sales,Active,Remote,0,24,05-03-1998,Female,04-08-2015,Research Assistant II,Lafayette,Indiana,
29-2970115,Katharyn Dumbrall,Services,Active,Remote,0,42,11-06-1980,Female,02-11-2012,Data Coordiator,Evansville,Indiana,
29-2489606,Raimund Ruthen,Services,Terminated,Remote,0,41,01-11-1981,Female,13-07-2018,Developer III,Evansville,Indiana,
74-4783716,Blaine Cottee,Services,Active,Remote,0,46,01-03-1976,Female,05-12-2016,Software Engineer I,Evansville,Indiana,
62-6713037,Gabrielle Melly,Services,Active,Remote,0,38,7/23/1984,Female,14-05-2005,Structural Engineer,Evansville,Indiana,
77-1205087,Vonnie Sander,Support,Active,Remote,0,46,8/23/1976,Female,13-03-2002,Systems Administrator I,Evansville,Indiana,
92-1968242,Tristan Bediss,Support,Active,Remote,0,49,12-10-1973,Female,26-07-2014,Data Coordiator,Fort Wayne,Indiana,
47-4786787,Benoit Patry,Support,Active,Remote,0,51,9/16/1971,Female,26-08-2001,Database Administrator I,Fort Wayne,Indiana,
67-4350246,Nikkie Northern,Training,Active,Remote,0,28,06-05-1994,Female,06-10-2013,Information Systems Manager,Fort Wayne,Indiana,
36-6739087,Erhard Durnin,Training,Active,Remote,0,37,9/13/1985,Female,29-09-2002,Software Engineer I,Fort Wayne,Indiana,
47-3336805,Philis Crossdale,Training,Active,Remote,0,23,10-07-1999,Female,27-03-2018,Software Engineer III,Fort Wayne,Indiana,
08-6687755,Alidia Barkworth,Accounting,Active,Remote,0,31,9/15/1991,Female,25-09-2011,Analyst Programmer,Gary,Indiana,
64-9044880,Clark Garnam,Accounting,Active,Remote,0,46,6/13/1976,Female,28-09-2019,Data Coordiator,Gary,Indiana,
75-5299649,Vinny Grahlmans,Auditing,Active,Remote,0,34,12/21/1988,Female,03-05-2013,Data Visualization Specialist,Gary,Indiana,
86-9275140,Neddy Rusling,Business Development,Active,Remote,0,56,1/15/1966,Female,25-01-2017,Data Visualization Specialist,Gary,Indiana,
86-9012281,Osmund Tavner,Engineering,Active,Remote,0,27,3/28/1995,Female,22-08-2012,Software Engineer I,Gary,Indiana,
59-9191420,Barton Angelini,Engineering,Active,Remote,0,22,5/31/2000,Female,29-01-2007,Automation Specialist III,Indianapolis,Indiana,
84-3947939,Tansy Wedgbrow,Engineering,Active,Remote,0,52,5/13/1970,Female,29-03-2013,Business Systems Development Analyst,Indianapolis,Indiana,
39-1711123,Kent De Giovanni,Engineering,Active,Remote,0,27,9/26/1995,Female,10-08-2014,Data Coordiator,Indianapolis,Indiana,
47-5574740,Rudyard Howard,Engineering,Active,Remote,0,54,9/13/1968,Female,04-02-2016,Data Visualization Specialist,Indianapolis,Indiana,
43-2634850,Renae Seary,Engineering,Active,Remote,0,47,7/30/1975,Female,06-08-2003,Database Administrator II,Indianapolis,Indiana,
46-7615255,Spense Hinstock,Engineering,Terminated,Remote,0,53,11/26/1969,Female,09-08-2006,Database Administrator II,Indianapolis,Indiana,
61-5756861,Karrie Castlake,Engineering,Active,Remote,0,29,1/16/1993,Female,14-09-2001,Developer III,Indianapolis,Indiana,
28-1318596,Hana Haker,Engineering,Active,Remote,0,47,9/23/1975,Female,15-03-2019,Developer III,Indianapolis,Indiana,
36-8802530,Moyra O'Scanlon,Marketing,Active,Remote,0,25,12/15/1997,Female,29-10-2002,Product Engineer,Indianapolis,Indiana,
96-5270628,Filmore Twelvetree,Product Management,Terminated,Remote,0,28,1/20/1994,Female,25-07-2001,Senior Financial Analyst,Indianapolis,Indiana,
15-7247088,Forrest Everix,Research and Development,Active,Remote,0,28,1/15/1994,Female,30-05-2004,Software Test Engineer II,Indianapolis,Indiana,
89-4714004,Tiffany Grigaut,Sales,Active,Remote,0,24,12/23/1998,Female,27-06-2020,Software Test Engineer IV,Indianapolis,Indiana,
58-8919032,Grata Fishbourn,Sales,Terminated,Remote,0,54,10/28/1968,Female,08-04-2017,Web Developer I,Indianapolis,Indiana,
92-1103466,Stormie Peddel,Services,Active,Remote,0,44,4/25/1978,Female,26-02-2001,Senior Developer,Jeffersonville,Indiana,
78-7501899,Mariquilla Agass,Support,Active,Remote,0,37,05-10-1985,Female,25-04-2004,Automation Specialist II,Lafayette,Indiana,
95-8137026,Lemmy Petworth,Support,Active,Remote,0,21,9/27/2001,Female,24-03-2005,Software Test Engineer I,Lafayette,Indiana,
96-6985409,Padriac Salerno,Support,Active,Remote,0,28,09-09-1994,Female,27-07-2019,Systems Administrator III,Lafayette,Indiana,
56-9463280,Sanderson Ivanchov,Support,Active,Remote,0,56,10/18/1966,Female,01-11-2002,Web Developer I,Muncie,Indiana,
57-8884550,Corby Pellamont,Training,Active,Remote,0,49,4/28/1973,Female,25-04-2002,Programmer Analyst II,South Bend,Indiana,
75-6099789,Lyda Rainforth,Training,Active,Remote,0,38,8/26/1984,Female,07-02-2010,Business Systems Development Analyst,Terre Haute,Indiana,
68-4958492,Lexine Begley,Training,Active,Remote,0,53,4/18/1969,Female,31-08-2019,Human Resources Analyst II,Anderson,Indiana,
52-3199380,Jefferey Childers,Business Development,Active,Remote,0,53,04-02-1969,Female,03-09-2006,Human Resources Analyst II,Crawfordsville,Indiana,
74-2691338,Jorrie McCard,Business Development,Active,Remote,0,48,02-09-1974,Female,23-11-2014,Human Resources Analyst II,Fort Wayne,Indiana,
90-7080620,Salmon Enser,Engineering,Active,Remote,0,45,07-04-1977,Female,12-02-2001,Human Resources Manager,Fort Wayne,Indiana,
61-0382619,Bunnie Oswal,Engineering,Active,Remote,0,49,11-09-1973,Female,05-04-2019,Human Resources Analyst,Indianapolis,Indiana,
07-7431003,Clarie Cauley,Engineering,Active,Remote,0,48,3/26/1974,Female,22-12-2005,Human Resources Analyst II,Indianapolis,Indiana,
15-7305337,Theo Helliker,Engineering,Active,Remote,0,31,7/21/1991,Female,23-08-2004,Human Resources Manager,South Bend,Indiana,
39-5577813,Tull Conquer,Human Resources,Active,Remote,0,52,12-08-1970,Female,21-06-2020,Librarian,Gary,Indiana,
19-1173517,Biddy Tabourin,Legal,Active,Remote,0,39,01-09-1983,Female,06-03-2015,Attorney,South Bend,Indiana,
46-0275671,Darby Fashion,Legal,Active,Remote,0,52,10/29/1970,Female,23-04-2002,VP Product Management,Evansville,Indiana,
66-5799123,Anton Munks,Research and Development,Active,Remote,0,55,7/13/1967,Female,23-02-2005,Research Assistant I,Evansville,Indiana,
59-4094048,Cayla Eberst,Research and Development,Active,Remote,0,52,09-05-1970,Female,30-10-2003,Research Assistant I,Fort Wayne,Indiana,
64-7686430,Brynna Asif,Business Development,Active,Remote,0,40,12-07-1982,Female,12-05-2003,Research Assistant I,Indianapolis,Indiana,
28-5754297,Seka Ormerod,Engineering,Active,Remote,0,40,07-09-1982,Female,23-12-2018,Structural Engineer,Indianapolis,Indiana,
77-4817795,Adrianne Rauprich,Engineering,Active,Remote,0,41,10/15/1981,Female,10-08-2005,Account Executive,Evansville,Indiana,
15-1193461,Carrissa Iorizzo,Engineering,Active,Remote,0,52,9/19/1970,Female,29-09-2020,Account Executive,Evansville,Indiana,
10-5769710,Dewitt Rigge,Engineering,Active,Remote,0,24,1/13/1998,Female,18-09-2005,Account Manager,Evansville,Indiana,
15-7816148,Germaine Fronczak,Engineering,Active,Remote,0,38,5/21/1984,Female,28-12-2016,Account Executive,Indianapolis,Indiana,
21-1249361,Krysta Besnard,Sales,Active,Remote,0,27,8/16/1995,Female,20-02-2017,Account Executive,Indianapolis,Indiana,
24-9864944,Dollie Davidow,Training,Active,Remote,0,35,05-04-1987,Female,08-04-2008,Relationshiop Manager,Indianapolis,Indiana,
43-9657023,Henriette Devo,Engineering,Active,Remote,0,47,8/15/1975,Female,19-07-2008,Account Executive,Muncie,Indiana,
52-4311899,Berny Fritter,Engineering,Active,Remote,0,45,12/29/1977,Female,16-06-2012,Service Tech III,Evansville,Indiana,
40-0373931,Aron Sorro,Engineering,Active,Remote,0,49,7/15/1973,Female,20-07-2009,Service Manager,Indianapolis,Indiana,
